Date,Year,Month,State,UnemploymentRate,LaborForce,Employment_LAUS
2020-12-01,2020,12,Connecticut,7.4,1819771.0,1684200.0
2020-12-01,2020,12,Delaware,5.6,489830.0,462360.0
2020-12-01,2020,12,District of Columbia,7.8,377139.0,347900.0
2020-12-01,2020,12,Florida,6.2,10092467.0,9463508.0
2020-12-01,2020,12,Georgia,5.1,5177787.0,4911818.0
2020-12-01,2020,12,Hawaii,10.2,665803.0,597876.0
2020-12-01,2020,12,Idaho,4.2,914166.0,875590.0
2020-12-01,2020,12,Illinois,7.6,6287051.0,5807529.0
2020-12-01,2020,12,Indiana,5.0,3352059.0,3184497.0
2020-12-01,2020,12,Iowa,4.2,1654872.0,1585106.0
2020-12-01,2020,12,Kansas,4.4,1506105.0,1439746.0
2020-12-01,2020,12,Kentucky,4.7,2001059.0,1906458.0
2020-12-01,2020,12,Louisiana,7.4,2053751.0,1902481.0
2020-12-01,2020,12,Maine,4.2,676110.0,647601.0
2020-12-01,2020,12,Maryland,6.6,3182892.0,2971601.0
2020-12-01,2020,12,Massachusetts,7.4,3741382.0,3464922.0
2020-12-01,2020,12,Michigan,6.9,4718476.0,4390823.0
2020-12-01,2020,12,Minnesota,4.8,3086270.0,2937276.0
2020-12-01,2020,12,Mississippi,6.5,1258110.0,1175885.0
2020-12-01,2020,12,Missouri,5.0,3034882.0,2883451.0
2020-12-01,2020,12,Montana,4.2,543566.0,520895.0
2020-12-01,2020,12,Nebraska,3.0,1039419.0,1008589.0
2020-12-01,2020,12,Nevada,9.6,1508616.0,1363371.0
2020-12-01,2020,12,New Hampshire,4.6,756815.0,721844.0
2020-12-01,2020,12,New Jersey,7.3,4616267.0,4279403.0
2020-12-01,2020,12,New Mexico,8.4,934977.0,856189.0
2020-12-01,2020,12,New York,8.7,9513387.0,8682308.0
2020-12-01,2020,12,North Carolina,5.8,4865981.0,4581569.0
2020-12-01,2020,12,North Dakota,4.4,407910.0,390105.0
2020-12-01,2020,12,Ohio,6.3,5731408.0,5369561.0
2020-12-01,2020,12,Oklahoma,5.2,1856855.0,1760434.0
2020-12-01,2020,12,Oregon,6.5,2137370.0,1997815.0
2020-12-01,2020,12,Pennsylvania,7.6,6492960.0,6000956.0
2020-12-01,2020,12,Rhode Island,7.0,570803.0,531015.0
2020-12-01,2020,12,South Carolina,4.9,2360982.0,2245612.0
2020-12-01,2020,12,South Dakota,3.0,466744.0,452639.0
2020-12-01,2020,12,Tennessee,5.6,3324856.0,3138133.0
2020-12-01,2020,12,Texas,6.9,14146644.0,13167936.0
2020-12-01,2020,12,Utah,3.6,1666498.0,1606240.0
2020-12-01,2020,12,Vermont,4.3,331368.0,317197.0
2020-12-01,2020,12,Virginia,5.0,4298543.0,4082306.0
2020-12-01,2020,12,Washington,6.7,3853271.0,3593814.0
2020-12-01,2020,12,West Virginia,6.4,772058.0,722482.0
2020-12-01,2020,12,Wisconsin,4.8,3115844.0,2964936.0
2020-12-01,2020,12,Wyoming,5.4,291741.0,275919.0
2021-01-01,2021,1,Alabama,4.1,2249195.0,2156212.0
2021-01-01,2021,1,Alaska,7.0,346833.0,322609.0
2021-01-01,2021,1,Arizona,6.4,3510889.0,3287784.0
2021-01-01,2021,1,Arkansas,4.9,1327921.0,1263309.0
2021-01-01,2021,1,California,8.7,18702773.0,17073243.0
2021-01-01,2021,1,Colorado,6.3,3108290.0,2912688.0
2021-01-01,2021,1,Connecticut,7.2,1811732.0,1680900.0
2021-01-01,2021,1,Delaware,5.7,491102.0,462945.0
2021-01-01,2021,1,District of Columbia,7.3,374624.0,347262.0
2021-01-01,2021,1,Florida,5.8,10093672.0,9510260.0
2021-01-01,2021,1,Georgia,4.9,5165250.0,4914313.0
2021-01-01,2021,1,Hawaii,9.5,670316.0,606710.0
2021-01-01,2021,1,Idaho,4.1,915947.0,877984.0
2021-01-01,2021,1,Illinois,7.2,6278470.0,5825214.0
2021-01-01,2021,1,Indiana,4.7,3341868.0,3185933.0
2021-01-01,2021,1,Iowa,4.2,1657470.0,1588156.0
2021-01-01,2021,1,Kansas,4.1,1502056.0,1441139.0
2021-01-01,2021,1,Kentucky,4.6,2001263.0,1908313.0
2021-01-01,2021,1,Louisiana,7.0,2050813.0,1907341.0
2021-01-01,2021,1,Maine,4.4,680211.0,649993.0
2021-01-01,2021,1,Maryland,6.4,3170421.0,2969016.0
2021-01-01,2021,1,Massachusetts,6.8,3723290.0,3471835.0
2021-01-01,2021,1,Michigan,6.4,4756298.0,4453065.0
2021-01-01,2021,1,Minnesota,4.5,3062082.0,2925390.0
2021-01-01,2021,1,Mississippi,6.4,1257351.0,1176391.0
2021-01-01,2021,1,Missouri,4.9,3031486.0,2884165.0
2021-01-01,2021,1,Montana,4.0,543044.0,521453.0
2021-01-01,2021,1,Nebraska,2.9,1038745.0,1008342.0
2021-01-01,2021,1,Nevada,8.9,1504694.0,1370581.0
2021-01-01,2021,1,New Hampshire,4.3,754616.0,722131.0
2021-01-01,2021,1,New Jersey,7.3,4629449.0,4290143.0
2021-01-01,2021,1,New Mexico,8.2,933627.0,856745.0
2021-01-01,2021,1,New York,8.6,9514659.0,8701124.0
2021-01-01,2021,1,North Carolina,5.7,4865594.0,4589382.0
2021-01-01,2021,1,North Dakota,4.1,407115.0,390358.0
2021-01-01,2021,1,Ohio,6.1,5720805.0,5370247.0
2021-01-01,2021,1,Oklahoma,5.0,1855859.0,1762527.0
2021-01-01,2021,1,Oregon,6.3,2136525.0,2001011.0
2021-01-01,2021,1,Pennsylvania,7.3,6476418.0,6001597.0
2021-01-01,2021,1,Rhode Island,6.6,570406.0,532888.0
2021-01-01,2021,1,South Carolina,4.6,2357396.0,2248346.0
2021-01-01,2021,1,South Dakota,2.9,466647.0,453250.0
2021-01-01,2021,1,Tennessee,5.4,3316648.0,3138917.0
2021-01-01,2021,1,Texas,6.7,14150873.0,13196156.0
2021-01-01,2021,1,Utah,3.4,1667242.0,1610592.0
2021-01-01,2021,1,Vermont,4.4,331922.0,317402.0
2021-01-01,2021,1,Virginia,4.8,4293194.0,4087386.0
2021-01-01,2021,1,Washington,6.4,3850327.0,3602924.0
2021-01-01,2021,1,West Virginia,6.2,771044.0,723484.0
2021-01-01,2021,1,Wisconsin,4.6,3111338.0,2968104.0
2021-01-01,2021,1,Wyoming,5.3,291074.0,275532.0
2021-02-01,2021,2,Alabama,3.9,2244575.0,2157012.0
2021-02-01,2021,2,Alaska,7.0,347691.0,323370.0
2021-02-01,2021,2,Arizona,6.2,3516077.0,3297125.0
2021-02-01,2021,2,Arkansas,4.8,1328014.0,1264499.0
2021-02-01,2021,2,California,8.6,18740375.0,17133589.0
2021-02-01,2021,2,Colorado,6.3,3117773.0,2920686.0
2021-02-01,2021,2,Connecticut,7.2,1808970.0,1678732.0
2021-02-01,2021,2,Delaware,5.9,492448.0,463620.0
2021-02-01,2021,2,District of Columbia,7.0,373273.0,346980.0
2021-02-01,2021,2,Florida,5.5,10116143.0,9557951.0
2021-02-01,2021,2,Georgia,4.6,5158656.0,4918846.0
2021-02-01,2021,2,Hawaii,9.1,675293.0,613552.0
2021-02-01,2021,2,Idaho,4.1,918192.0,880423.0
2021-02-01,2021,2,Illinois,7.0,6284695.0,5843044.0
2021-02-01,2021,2,Indiana,4.5,3337521.0,3186718.0
2021-02-01,2021,2,Iowa,4.2,1661081.0,1590521.0
2021-02-01,2021,2,Kansas,3.8,1500180.0,1442468.0
2021-02-01,2021,2,Kentucky,4.6,2003350.0,1911268.0
2021-02-01,2021,2,Louisiana,6.8,2050606.0,1911813.0
2021-02-01,2021,2,Maine,4.8,684620.0,652014.0
2021-02-01,2021,2,Maryland,6.2,3163334.0,2967833.0
2021-02-01,2021,2,Massachusetts,6.4,3718173.0,3480428.0
2021-02-01,2021,2,Michigan,6.2,4743894.0,4448738.0
2021-02-01,2021,2,Minnesota,4.3,3047205.0,2917539.0
2021-02-01,2021,2,Mississippi,6.3,1256982.0,1177241.0
2021-02-01,2021,2,Missouri,4.8,3031954.0,2885574.0
2021-02-01,2021,2,Montana,3.9,543423.0,522336.0
2021-02-01,2021,2,Nebraska,2.9,1039081.0,1008616.0
2021-02-01,2021,2,Nevada,8.5,1503860.0,1376654.0
2021-02-01,2021,2,New Hampshire,4.2,753698.0,722417.0
2021-02-01,2021,2,New Jersey,7.3,4638396.0,4298598.0
2021-02-01,2021,2,New Mexico,8.2,934500.0,857975.0
2021-02-01,2021,2,New York,8.4,9517909.0,8720907.0
2021-02-01,2021,2,North Carolina,5.6,4866819.0,4595077.0
2021-02-01,2021,2,North Dakota,3.9,406880.0,390911.0
2021-02-01,2021,2,Ohio,6.1,5718002.0,5370322.0
2021-02-01,2021,2,Oklahoma,4.9,1856200.0,1765096.0
2021-02-01,2021,2,Oregon,6.2,2138770.0,2005161.0
2021-02-01,2021,2,Pennsylvania,7.1,6460642.0,6003911.0
2021-02-01,2021,2,Rhode Island,6.4,571282.0,534615.0
2021-02-01,2021,2,South Carolina,4.4,2356167.0,2251647.0
2021-02-01,2021,2,South Dakota,2.8,467073.0,453922.0
2021-02-01,2021,2,Tennessee,5.2,3310082.0,3136552.0
2021-02-01,2021,2,Texas,6.6,14168325.0,13230940.0
2021-02-01,2021,2,Utah,3.3,1669515.0,1615147.0
2021-02-01,2021,2,Vermont,4.5,332845.0,318005.0
2021-02-01,2021,2,Virginia,4.7,4293346.0,4093263.0
2021-02-01,2021,2,Washington,6.2,3853046.0,3614849.0
2021-02-01,2021,2,West Virginia,6.0,771050.0,724610.0
2021-02-01,2021,2,Wisconsin,4.5,3111012.0,2971696.0
2021-02-01,2021,2,Wyoming,5.3,290669.0,275316.0
2021-03-01,2021,3,Alabama,3.7,2242382.0,2158489.0
2021-03-01,2021,3,Alaska,7.0,348693.0,324143.0
2021-03-01,2021,3,Arizona,6.0,3520905.0,3308449.0
2021-03-01,2021,3,Arkansas,4.7,1329254.0,1267029.0
2021-03-01,2021,3,California,8.5,18809337.0,17215261.0
2021-03-01,2021,3,Colorado,6.2,3125104.0,2931228.0
2021-03-01,2021,3,Connecticut,7.2,1807630.0,1677999.0
2021-03-01,2021,3,Delaware,5.9,493920.0,464611.0
2021-03-01,2021,3,District of Columbia,7.0,373631.0,347555.0
2021-03-01,2021,3,Florida,5.4,10157355.0,9613382.0
2021-03-01,2021,3,Georgia,4.5,5158481.0,4927679.0
2021-03-01,2021,3,Hawaii,8.4,676136.0,619098.0
2021-03-01,2021,3,Idaho,4.0,920205.0,883250.0
2021-03-01,2021,3,Illinois,6.8,6296014.0,5864986.0
2021-03-01,2021,3,Indiana,4.4,3336132.0,3189806.0
2021-03-01,2021,3,Iowa,4.3,1666354.0,1594478.0
2021-03-01,2021,3,Kansas,3.7,1499970.0,1444171.0
2021-03-01,2021,3,Kentucky,4.6,2007079.0,1915426.0
2021-03-01,2021,3,Louisiana,6.6,2052658.0,1917668.0
2021-03-01,2021,3,Maine,5.0,688020.0,653797.0
2021-03-01,2021,3,Maryland,6.1,3163496.0,2971667.0
2021-03-01,2021,3,Massachusetts,6.1,3718778.0,3492482.0
2021-03-01,2021,3,Michigan,6.1,4739220.0,4448478.0
2021-03-01,2021,3,Minnesota,4.1,3039983.0,2915425.0
2021-03-01,2021,3,Mississippi,6.2,1257653.0,1179325.0
2021-03-01,2021,3,Missouri,4.8,3033836.0,2888997.0
2021-03-01,2021,3,Montana,3.8,544304.0,523745.0
2021-03-01,2021,3,Nebraska,2.9,1039843.0,1009553.0
2021-03-01,2021,3,Nevada,8.0,1502757.0,1382857.0
2021-03-01,2021,3,New Hampshire,4.0,753353.0,723022.0
2021-03-01,2021,3,New Jersey,7.2,4646101.0,4309563.0
2021-03-01,2021,3,New Mexico,8.0,935263.0,860757.0
2021-03-01,2021,3,New York,8.1,9522634.0,8749166.0
2021-03-01,2021,3,North Carolina,5.5,4870499.0,4603503.0
2021-03-01,2021,3,North Dakota,3.7,407033.0,391873.0
2021-03-01,2021,3,Ohio,6.0,5719431.0,5376073.0
2021-03-01,2021,3,Oklahoma,4.8,1857933.0,1768922.0
2021-03-01,2021,3,Oregon,6.1,2142687.0,2011212.0
2021-03-01,2021,3,Pennsylvania,6.8,6449029.0,6011059.0
2021-03-01,2021,3,Rhode Island,6.3,572176.0,536234.0
2021-03-01,2021,3,South Carolina,4.3,2357913.0,2256609.0
2021-03-01,2021,3,South Dakota,2.8,467753.0,454720.0
2021-03-01,2021,3,Tennessee,5.1,3306719.0,3136783.0
2021-03-01,2021,3,Texas,6.4,14195701.0,13281553.0
2021-03-01,2021,3,Utah,3.1,1672505.0,1620444.0
2021-03-01,2021,3,Vermont,4.4,333844.0,319067.0
2021-03-01,2021,3,Virginia,4.5,4299295.0,4104259.0
2021-03-01,2021,3,Washington,5.9,3859556.0,3630372.0
2021-03-01,2021,3,West Virginia,5.9,771926.0,726356.0
2021-03-01,2021,3,Wisconsin,4.3,3112037.0,2977097.0
2021-03-01,2021,3,Wyoming,5.2,290420.0,275375.0
2021-04-01,2021,4,Alabama,3.7,2242763.0,2160750.0
2021-04-01,2021,4,Alaska,7.1,349574.0,324916.0
2021-04-01,2021,4,Arizona,5.8,3526591.0,3320977.0
2021-04-01,2021,4,Arkansas,4.6,1330351.0,1269801.0
2021-04-01,2021,4,California,8.4,18891976.0,17314299.0
2021-04-01,2021,4,Colorado,6.2,3136973.0,2943105.0
2021-04-01,2021,4,Connecticut,7.2,1808696.0,1678315.0
2021-04-01,2021,4,Delaware,5.9,495060.0,465700.0
2021-04-01,2021,4,District of Columbia,7.0,375023.0,348725.0
2021-04-01,2021,4,Florida,5.2,10202419.0,9673153.0
2021-04-01,2021,4,Georgia,4.3,5161002.0,4938598.0
2021-04-01,2021,4,Hawaii,7.8,676198.0,623733.0
2021-04-01,2021,4,Idaho,3.9,922488.0,886294.0
2021-04-01,2021,4,Illinois,6.7,6312932.0,5888093.0
2021-04-01,2021,4,Indiana,4.3,3337376.0,3193990.0
2021-04-01,2021,4,Iowa,4.4,1672314.0,1599424.0
2021-04-01,2021,4,Kansas,3.7,1501186.0,1445967.0
2021-04-01,2021,4,Kentucky,4.6,2011000.0,1919239.0
2021-04-01,2021,4,Louisiana,6.4,2055526.0,1923806.0
2021-04-01,2021,4,Maine,5.2,690883.0,655203.0
2021-04-01,2021,4,Maryland,5.9,3164739.0,2977855.0
2021-04-01,2021,4,Massachusetts,5.9,3727303.0,3506694.0
2021-04-01,2021,4,Michigan,6.2,4743530.0,4451512.0
2021-04-01,2021,4,Minnesota,4.0,3039079.0,2917546.0
2021-04-01,2021,4,Mississippi,6.1,1258009.0,1181289.0
2021-04-01,2021,4,Missouri,4.7,3035401.0,2893041.0
2021-04-01,2021,4,Montana,3.7,545635.0,525364.0
2021-04-01,2021,4,Nebraska,2.9,1040761.0,1010860.0
2021-04-01,2021,4,Nevada,7.6,1503746.0,1388943.0
2021-04-01,2021,4,New Hampshire,3.9,753528.0,723785.0
2021-04-01,2021,4,New Jersey,7.2,4658977.0,4321358.0
2021-04-01,2021,4,New Mexico,7.9,938614.0,864701.0
2021-04-01,2021,4,New York,7.9,9538941.0,8782579.0
2021-04-01,2021,4,North Carolina,5.3,4873047.0,4613000.0
2021-04-01,2021,4,North Dakota,3.5,407307.0,392931.0
2021-04-01,2021,4,Ohio,5.9,5724273.0,5386845.0
2021-04-01,2021,4,Oklahoma,4.7,1860153.0,1773320.0
2021-04-01,2021,4,Oregon,6.0,2146115.0,2018076.0
2021-04-01,2021,4,Pennsylvania,6.5,6442816.0,6021219.0
2021-04-01,2021,4,Rhode Island,6.3,573693.0,537636.0
2021-04-01,2021,4,South Carolina,4.2,2361317.0,2262412.0
2021-04-01,2021,4,South Dakota,2.8,468566.0,455554.0
2021-04-01,2021,4,Tennessee,5.0,3308418.0,3141413.0
2021-04-01,2021,4,Texas,6.2,14231323.0,13343142.0
2021-04-01,2021,4,Utah,3.0,1676668.0,1626084.0
2021-04-01,2021,4,Vermont,4.3,334716.0,320415.0
2021-04-01,2021,4,Virginia,4.4,4305913.0,4117398.0
2021-04-01,2021,4,Washington,5.7,3868295.0,3647634.0
2021-04-01,2021,4,West Virginia,5.8,773044.0,728564.0
2021-04-01,2021,4,Wisconsin,4.2,3114780.0,2983552.0
2021-04-01,2021,4,Wyoming,5.1,290268.0,275581.0
2021-05-01,2021,5,Alabama,3.5,2241674.0,2162165.0
2021-05-01,2021,5,Alaska,6.9,349677.0,325722.0
2021-05-01,2021,5,Arizona,5.6,3529757.0,3333770.0
2021-05-01,2021,5,Arkansas,4.4,1330716.0,1272632.0
2021-05-01,2021,5,California,8.0,18929269.0,17415395.0
2021-05-01,2021,5,Colorado,6.0,3142526.0,2955065.0
2021-05-01,2021,5,Connecticut,7.0,1806587.0,1679635.0
2021-05-01,2021,5,Delaware,5.8,495553.0,466634.0
2021-05-01,2021,5,District of Columbia,7.0,377044.0,350487.0
2021-05-01,2021,5,Florida,5.0,10246177.0,9734594.0
2021-05-01,2021,5,Georgia,4.1,5164496.0,4950500.0
2021-05-01,2021,5,Hawaii,6.9,673817.0,627555.0
2021-05-01,2021,5,Idaho,3.8,924344.0,889382.0
2021-05-01,2021,5,Illinois,6.6,6326610.0,5911993.0
2021-05-01,2021,5,Indiana,4.2,3337022.0,3197729.0
2021-05-01,2021,5,Iowa,4.3,1677171.0,1604900.0
2021-05-01,2021,5,Kansas,3.6,1502238.0,1447668.0
2021-05-01,2021,5,Kentucky,4.6,2014034.0,1922328.0
2021-05-01,2021,5,Louisiana,6.2,2056587.0,1930087.0
2021-05-01,2021,5,Maine,5.1,691506.0,656303.0
2021-05-01,2021,5,Maryland,5.7,3166022.0,2986043.0
2021-05-01,2021,5,Massachusetts,5.6,3729025.0,3520537.0
2021-05-01,2021,5,Michigan,6.1,4749450.0,4457663.0
2021-05-01,2021,5,Minnesota,3.9,3039255.0,2921513.0
2021-05-01,2021,5,Mississippi,5.9,1258270.0,1183719.0
2021-05-01,2021,5,Missouri,4.5,3034910.0,2897447.0
2021-05-01,2021,5,Montana,3.6,546565.0,526801.0
2021-05-01,2021,5,Nebraska,2.8,1041359.0,1012318.0
2021-05-01,2021,5,Nevada,7.2,1503011.0,1394482.0
2021-05-01,2021,5,New Hampshire,3.8,753053.0,724474.0
2021-05-01,2021,5,New Jersey,7.0,4659268.0,4332103.0
2021-05-01,2021,5,New Mexico,7.5,939915.0,869011.0
2021-05-01,2021,5,New York,7.5,9534069.0,8817808.0
2021-05-01,2021,5,North Carolina,5.2,4875035.0,4623096.0
2021-05-01,2021,5,North Dakota,3.3,407442.0,393938.0
2021-05-01,2021,5,Ohio,5.7,5726094.0,5400289.0
2021-05-01,2021,5,Oklahoma,4.5,1861606.0,1777827.0
2021-05-01,2021,5,Oregon,5.6,2145231.0,2024438.0
2021-05-01,2021,5,Pennsylvania,6.3,6435852.0,6031446.0
2021-05-01,2021,5,Rhode Island,6.1,573811.0,538809.0
2021-05-01,2021,5,South Carolina,4.1,2364927.0,2268037.0
2021-05-01,2021,5,South Dakota,2.7,469225.0,456389.0
2021-05-01,2021,5,Tennessee,4.9,3311767.0,3150556.0
2021-05-01,2021,5,Texas,6.0,14263383.0,13410833.0
2021-05-01,2021,5,Utah,2.9,1680384.0,1631658.0
2021-05-01,2021,5,Vermont,4.0,335300.0,321840.0
2021-05-01,2021,5,Virginia,4.2,4312581.0,4131566.0
2021-05-01,2021,5,Washington,5.5,3875959.0,3664114.0
2021-05-01,2021,5,West Virginia,5.6,773935.0,730942.0
2021-05-01,2021,5,Wisconsin,4.1,3116518.0,2990082.0
2021-05-01,2021,5,Wyoming,4.9,289946.0,275789.0
2021-06-01,2021,6,Alabama,3.5,2240350.0,2162735.0
2021-06-01,2021,6,Alaska,6.8,350441.0,326643.0
2021-06-01,2021,6,Arizona,5.3,3531746.0,3345615.0
2021-06-01,2021,6,Arkansas,4.2,1331085.0,1275272.0
2021-06-01,2021,6,California,7.9,19019592.0,17522958.0
2021-06-01,2021,6,Colorado,5.9,3153158.0,2966342.0
2021-06-01,2021,6,Connecticut,7.0,1828948.0,1701828.0
2021-06-01,2021,6,Delaware,5.8,495691.0,467162.0
2021-06-01,2021,6,District of Columbia,7.2,379948.0,352524.0
2021-06-01,2021,6,Florida,4.9,10301105.0,9792396.0
2021-06-01,2021,6,Georgia,4.0,5167861.0,4960584.0
2021-06-01,2021,6,Hawaii,6.3,673279.0,630903.0
2021-06-01,2021,6,Idaho,3.7,926339.0,892299.0
2021-06-01,2021,6,Illinois,6.4,6341478.0,5933569.0
2021-06-01,2021,6,Indiana,4.1,3335302.0,3199504.0
2021-06-01,2021,6,Iowa,4.2,1681545.0,1610575.0
2021-06-01,2021,6,Kansas,3.6,1503086.0,1448887.0
2021-06-01,2021,6,Kentucky,4.6,2016760.0,1924642.0
2021-06-01,2021,6,Louisiana,6.0,2058493.0,1935495.0
2021-06-01,2021,6,Maine,5.2,692859.0,656980.0
2021-06-01,2021,6,Maryland,5.6,3172362.0,2993466.0
2021-06-01,2021,6,Massachusetts,5.5,3737747.0,3532055.0
2021-06-01,2021,6,Michigan,6.2,4759230.0,4466301.0
2021-06-01,2021,6,Minnesota,3.8,3039926.0,2924713.0
2021-06-01,2021,6,Mississippi,5.7,1258122.0,1186193.0
2021-06-01,2021,6,Missouri,4.4,3034612.0,2902278.0
2021-06-01,2021,6,Montana,3.5,547286.0,527913.0
2021-06-01,2021,6,Nebraska,2.7,1041983.0,1013627.0
2021-06-01,2021,6,Nevada,6.9,1503292.0,1399407.0
2021-06-01,2021,6,New Hampshire,3.7,752599.0,724848.0
2021-06-01,2021,6,New Jersey,7.2,4678631.0,4340531.0
2021-06-01,2021,6,New Mexico,7.4,943483.0,873219.0
2021-06-01,2021,6,New York,7.5,9566515.0,8850909.0
2021-06-01,2021,6,North Carolina,5.1,4907478.0,4659016.0
2021-06-01,2021,6,North Dakota,3.1,407613.0,394859.0
2021-06-01,2021,6,Ohio,5.5,5725916.0,5412464.0
2021-06-01,2021,6,Oklahoma,4.3,1862082.0,1781827.0
2021-06-01,2021,6,Oregon,5.4,2145224.0,2029185.0
2021-06-01,2021,6,Pennsylvania,6.1,6432281.0,6039530.0
2021-06-01,2021,6,Rhode Island,6.2,575167.0,539790.0
2021-06-01,2021,6,South Carolina,4.0,2367930.0,2272304.0
2021-06-01,2021,6,South Dakota,2.7,469843.0,457146.0
2021-06-01,2021,6,Tennessee,4.7,3316616.0,3161236.0
2021-06-01,2021,6,Texas,5.9,14314739.0,13477275.0
2021-06-01,2021,6,Utah,2.8,1684008.0,1636679.0
2021-06-01,2021,6,Vermont,3.7,335625.0,323073.0
2021-06-01,2021,6,Virginia,4.0,4317126.0,4144078.0
2021-06-01,2021,6,Washington,5.3,3885998.0,3679307.0
2021-06-01,2021,6,West Virginia,5.4,774473.0,732994.0
2021-06-01,2021,6,Wisconsin,3.9,3117123.0,2994860.0
2021-06-01,2021,6,Wyoming,4.7,289521.0,275910.0
2021-07-01,2021,7,Alabama,3.3,2239264.0,2164741.0
2021-07-01,2021,7,Alaska,6.4,350290.0,327756.0
2021-07-01,2021,7,Arizona,4.9,3530875.0,3356751.0
2021-07-01,2021,7,Arkansas,3.9,1330304.0,1277856.0
2021-07-01,2021,7,California,7.4,19020329.0,17613404.0
2021-07-01,2021,7,Colorado,5.7,3156159.0,2976855.0
2021-07-01,2021,7,Connecticut,6.6,1845400.0,1723289.0
2021-07-01,2021,7,Delaware,5.5,494910.0,467445.0
2021-07-01,2021,7,District of Columbia,7.1,381595.0,354634.0
2021-07-01,2021,7,Florida,4.7,10330651.0,9846420.0
2021-07-01,2021,7,Georgia,3.8,5167079.0,4968675.0
2021-07-01,2021,7,Hawaii,5.4,669814.0,633399.0
2021-07-01,2021,7,Idaho,3.5,928034.0,895123.0
2021-07-01,2021,7,Illinois,6.2,6344922.0,5953599.0
2021-07-01,2021,7,Indiana,3.9,3330118.0,3200154.0
2021-07-01,2021,7,Iowa,4.0,1683096.0,1615215.0
2021-07-01,2021,7,Kansas,3.5,1502199.0,1449707.0
2021-07-01,2021,7,Kentucky,4.6,2019495.0,1927578.0
2021-07-01,2021,7,Louisiana,5.6,2054730.0,1939841.0
2021-07-01,2021,7,Maine,5.0,692093.0,657423.0
2021-07-01,2021,7,Maryland,5.3,3167868.0,2999482.0
2021-07-01,2021,7,Massachusetts,5.2,3736210.0,3541903.0
2021-07-01,2021,7,Michigan,6.0,4764898.0,4479044.0
2021-07-01,2021,7,Minnesota,3.7,3038752.0,2927594.0
2021-07-01,2021,7,Mississippi,5.5,1257001.0,1188493.0
2021-07-01,2021,7,Missouri,4.1,3031874.0,2906235.0
2021-07-01,2021,7,Montana,3.4,547752.0,529041.0
2021-07-01,2021,7,Nebraska,2.6,1042335.0,1014896.0
2021-07-01,2021,7,Nevada,6.5,1501387.0,1403186.0
2021-07-01,2021,7,New Hampshire,3.5,751377.0,725166.0
2021-07-01,2021,7,New Jersey,6.9,4670544.0,4346918.0
2021-07-01,2021,7,New Mexico,7.1,944394.0,877021.0
2021-07-01,2021,7,New York,7.1,9552734.0,8879202.0
2021-07-01,2021,7,North Carolina,4.9,4935510.0,4694458.0
2021-07-01,2021,7,North Dakota,2.9,407640.0,395676.0
2021-07-01,2021,7,Ohio,5.2,5721070.0,5423061.0
2021-07-01,2021,7,Oklahoma,4.0,1860462.0,1785572.0
2021-07-01,2021,7,Oregon,5.0,2140307.0,2032831.0
2021-07-01,2021,7,Pennsylvania,5.9,6422712.0,6046786.0
2021-07-01,2021,7,Rhode Island,5.9,574796.0,540852.0
2021-07-01,2021,7,South Carolina,3.9,2368589.0,2275589.0
2021-07-01,2021,7,South Dakota,2.6,470180.0,457874.0
2021-07-01,2021,7,Tennessee,4.4,3318858.0,3171516.0
2021-07-01,2021,7,Texas,5.6,14337563.0,13541338.0
2021-07-01,2021,7,Utah,2.7,1686847.0,1641379.0
2021-07-01,2021,7,Vermont,3.5,335696.0,324027.0
2021-07-01,2021,7,Virginia,3.8,4317383.0,4155162.0
2021-07-01,2021,7,Washington,5.1,3890794.0,3691251.0
2021-07-01,2021,7,West Virginia,5.1,774082.0,734700.0
2021-07-01,2021,7,Wisconsin,3.7,3113972.0,2997672.0
2021-07-01,2021,7,Wyoming,4.5,288910.0,275923.0
2021-08-01,2021,8,Alabama,3.2,2239563.0,2168552.0
2021-08-01,2021,8,Alaska,6.2,350801.0,329124.0
2021-08-01,2021,8,Arizona,4.6,3529559.0,3367999.0
2021-08-01,2021,8,Arkansas,3.7,1330476.0,1281141.0
2021-08-01,2021,8,California,7.0,19047351.0,17710108.0
2021-08-01,2021,8,Colorado,5.4,3158093.0,2988338.0
2021-08-01,2021,8,Connecticut,6.3,1863170.0,1745513.0
2021-08-01,2021,8,Delaware,5.4,494267.0,467823.0
2021-08-01,2021,8,District of Columbia,6.9,383184.0,356630.0
2021-08-01,2021,8,Florida,4.5,10365005.0,9900033.0
2021-08-01,2021,8,Georgia,3.7,5167120.0,4977693.0
2021-08-01,2021,8,Hawaii,4.7,667125.0,635711.0
2021-08-01,2021,8,Idaho,3.4,929851.0,898067.0
2021-08-01,2021,8,Illinois,5.9,6350362.0,5977901.0
2021-08-01,2021,8,Indiana,3.7,3324867.0,3201278.0
2021-08-01,2021,8,Iowa,3.8,1683099.0,1619020.0
2021-08-01,2021,8,Kansas,3.3,1500524.0,1450497.0
2021-08-01,2021,8,Kentucky,4.5,2023253.0,1932300.0
2021-08-01,2021,8,Louisiana,5.2,2051621.0,1944231.0
2021-08-01,2021,8,Maine,4.9,691762.0,658029.0
2021-08-01,2021,8,Maryland,5.0,3166820.0,3007179.0
2021-08-01,2021,8,Massachusetts,5.0,3736454.0,3551455.0
2021-08-01,2021,8,Michigan,5.7,4771372.0,4497083.0
